,Posts,Channel,Views_03/03,Views_03/12,view_delta
164,"Hagere | Grum Zenebe (a poem by Gebrekirstos Desta) ከፍ ከፍ1 አገሬ | የገብረ ክርስቶስ ደስታን ግጥም ግሩም ዘነበ እንደከወነው by Firma 2 months ago 11 minutes, 34 seconds 6,324 views",Firma,6324,6394,70
165,"Ethiopian Music: Ab Man (Yileyal) New Ethiopian Music ይለያል | ኤቢ ማን New Ethiopian Music 2021 #Ab_Man by Firma 2 months ago 3 minutes, 46 seconds 3,469 views",Firma,3469,3756,287
166,"Ethiopian Music: Yohannes Girma (Wetader Negn) ወታደር ነኝ | ዮሐንስ ግርማ (Official Music Video) by Firma 5 months ago 5 minutes, 10 seconds 31,720 views",Firma,31720,32004,284
167,"Ethiopian Music: Yohannes Girma (Wetader Negn) New Ethiopian Music 2021 ወታደር ነኝ | ዮሐንስ ግርማ by Firma 6 months ago 5 minutes, 13 seconds 29,465 views",Firma,29465,29862,397
168,"ሽማግሌ ጠፋ | የዳዊት የትም (ዴቭ ሳክስ) አጭር ስታንዳፕ ኮሜዲ A stand-up comedy by Dawit Yetim by Firma 7 months ago 8 minutes, 41 seconds 7,458 views",Firma,7458,7488,30
169,"የቃልአብ ሙሉጌታ ""አዲስ አበባዬ"" በቀረፃ ላይ | The Making of “Addis Abebaye” New Ethiopian Music 2021 by Firma 7 months ago 11 minutes, 42 seconds 519 views",Firma,519,521,2
170,Addis Abebaye | Kaleab Mulugeta : Making Trailer የአዲስ አበባዬ ቀረፃ ቅምሻ|  New Ethiopian Music 2021 by Firma 8 months ago 52 seconds 478 views,Firma,478,485,7
171,"Addis Abebaye | Kaleab Mulugeta : Ethiopian Music አዲስ አበባዬ | ቃልአብ ሙሉጌታ New Ethiopian Music by Firma 8 months ago 5 minutes, 32 seconds 13,689 views",Firma,13689,13788,99
172,"Ethiopian music | Yohannes Girma (Bibeza Semanya) ዮሐንስ ግርማ (ቢበዛ ሰማንያ) New Ethiopian music 2021 by Firma 11 months ago 4 minutes, 15 seconds 8,126 views",Firma,8126,8164,38
173,"Ethiopian music | Asseged Eshetu (Abay Eshururu) አሰግድ እሸቱ (አባይ እሹሩሩ) - New Ethiopian music 2021 by Firma 1 year ago 5 minutes, 35 seconds 7,442 views",Firma,7442,7486,44
174,"ሰው | SEW (ማጀቢያ ሙዚቃ) by Firma 1 year ago 12 minutes, 23 seconds 2,977 views",Firma,2977,2993,16
175,"ከፊርማ አባላት ጋር እንተዋወቅ | Meet the first Firma Members by Firma 1 year ago 2 minutes, 30 seconds 2,396 views",Firma,2396,2398,2
176,"Zerubabbel Molla | የኢትዮጵያ አምላክ (ከንጋት ታዳሚ ዐልባ ኮንሰርት) by Firma 1 year ago 6 minutes, 45 seconds 2,159 views",Firma,2159,2175,16
177,"Firma - Alpha by Firma 1 year ago 1 minute, 28 seconds 1,647 views",Firma,1647,1648,1
178,"Addisu  G/ michael  ( ከይትሓስብዮ)  (Official Music Video) New Ethiopian Music by G O L A G U L 1 year ago 4 minutes, 14 seconds 1,737 views",G O L A G U L,1737,1757,20
179,"Brhanu kiros  (ላንጋ ላንጋ ፍቅሪ)  (Official Music Video) New Ethiopian Music by G O L A G U L 1 year ago 5 minutes, 40 seconds 1,372 views",G O L A G U L,1372,1386,14
180,"Alem Tesfay  / ሃዋርያ ሰላም/  (Official Music Video) New Ethiopian Music by G O L A G U L 1 year ago 5 minutes, 1 second 3,516 views",G O L A G U L,3516,3524,8
181,"Genet Hagos ፡ ትግራይ ዝዓደይ  (Official Music Video) New Ethiopian Music by G O L A G U L 1 year ago 4 minutes, 24 seconds 1,875 views",G O L A G U L,1875,1896,21
182,"Mengistab Gebregergs  Aday  (Official Music Video) New Ethiopian Music by G O L A G U L 2 years ago 7 minutes, 27 seconds 962 views",G O L A G U L,962,968,6
183,"Yergalm Tedros  (ቀሲነ ፡የ)  (Official Music Video) New Ethiopian Music by G O L A G U L 2 years ago 6 minutes, 19 seconds 1,755 views",G O L A G U L,1755,1760,5
184,"Tadesse desta ( Fisto )  እምቤቴይ  (Official Music Video) New Ethiopian Music by G O L A G U L 2 years ago 3 minutes, 50 seconds 2,424 views",G O L A G U L,2424,2429,5
185,"Mengstab G/gergs (Official Music Video) New Ethiopian Music by G O L A G U L 2 years ago 7 minutes, 27 seconds 1,031 views",G O L A G U L,1031,1033,2
186,"Ethiopian Old Tigriga Music  (Official Music Video) old Ethiopian Music by G O L A G U L 2 years ago 6 minutes, 11 seconds 7,518 views",G O L A G U L,7518,7531,13
187,"Raza Raya (Official Music Video) New Ethiopian Music by G O L A G U L 2 years ago 3 minutes, 28 seconds 1,750 views",G O L A G U L,1750,1752,2
188,"Wedi tsehay=korialki new clip  (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 4 minutes, 56 seconds 4,030 views",G O L A G U L,4030,4036,6
189,"ኣታኽልቲ ፅሮታ ማቻ ኢኺ  (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 6 minutes, 7 seconds 62,498 views",G O L A G U L,62498,62626,128
190,"Kiros Legesse  (Official Music Video) New Ethiopian  Poem by G O L A G U L 3 years ago 6 minutes, 16 seconds 785 views",G O L A G U L,785,786,1
191,"Mulu Alemu (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 5 minutes, 25 seconds 2,351 views",G O L A G U L,2351,2356,5
192,"New Afar Music Tahir mussa (Aba'ala)  (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 4 minutes, 43 seconds 19,550 views",G O L A G U L,19550,19706,156
193,"Ewnet by Young Hayu ft Aki  (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 4 minutes, 56 seconds 1,166 views",G O L A G U L,1166,1167,1
194,"ተኽላይ ገ/ሚካኤል  (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 4 minutes, 57 seconds 1,846 views",G O L A G U L,1846,1854,8
195,"Semaetat Program part 3 (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 9 minutes, 11 seconds 615 views",G O L A G U L,615,615,0
196,"Semaetat Program part 2 (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 7 minutes, 29 seconds 570 views",G O L A G U L,570,571,1
197,"Yohannes Berihu  (Way Shelel Elkyo) (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 4 minutes, 10 seconds 440 views",G O L A G U L,440,441,1
198,"Haftom Bruqas /ቀያሕ ቆልዓ /(Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 4 minutes, 20 seconds 1,591 views",G O L A G U L,1591,1593,2
199,"Henok Aregawi Adey Etay  (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 5 minutes, 26 seconds 6,102 views",G O L A G U L,6102,6108,6
200,"Mokonen fesha / Metseni/ (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 5 minutes, 12 seconds 1,088 views",G O L A G U L,1088,1088,0
201,"asefa brhane ( Nay Men Kon Tekoni ) (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 5 minutes, 41 seconds 1,445 views",G O L A G U L,1445,1448,3
202,"Aziz Hagos /Yrisae Do Koyinu/ (Official Music Video) New Ethiopian Music by G O L A G U L 3 years ago 6 minutes, 22 seconds 5,752 views",G O L A G U L,5752,5757,5
203,"Alemayehu Hafte Ye'es blka hitim New Tigrigna Raya poem 2018 full by G O L A G U L 3 years ago 5 minutes, 20 seconds 579 views",G O L A G U L,579,582,3
204,"goitom gebrehiwe dokile new song 2010 by G O L A G U L 3 years ago 5 minutes, 35 seconds 2,911 views",G O L A G U L,2911,2917,6
205,"Semaetat Program part 1 (Official Music Video) New Ethiopian Music by G O L A G U L 4 years ago 10 minutes, 40 seconds 1,020 views",G O L A G U L,1020,1021,1
206,"Tadael Ylma/ Tesemieni/ (Official Music Video) New Ethiopian Music by G O L A G U L 4 years ago 5 minutes, 51 seconds 3,173 views",G O L A G U L,3173,3173,0
207,"Zekaris G Tsadik & Ataklti Aberha/ Enkae Natka Koneku/(Official Music Video) New Ethiopian Music by G O L A G U L 4 years ago 4 minutes, 35 seconds 1,720 views",G O L A G U L,1720,1720,0
208,"Alembrhan G/tnsae - Nienay (Official Music Video) New Ethiopian Music by G O L A G U L 4 years ago 5 minutes, 36 seconds 2,792 views",G O L A G U L,2792,2798,6
209,"Yohanes Bayru - Welwalo  (Official Music Video) New Ethiopian Tigrigna Music by G O L A G U L 4 years ago 6 minutes, 43 seconds 104,875 views",G O L A G U L,104875,105240,365
210,"MIKIALE WELU (maico) - aboy (Official Music Video) New Ethiopian Tigrigna Music by G O L A G U L 4 years ago 4 minutes, 36 seconds 1,511 views",G O L A G U L,1511,1512,1
211,"Luel Kidane - Gena ' ya (Official Music Video) New Tigrigna Music by G O L A G U L 4 years ago 6 minutes, 37 seconds 12,803 views",G O L A G U L,12803,12807,4
212,"Solomon Mizan - Sus ye (Official Music Video) New Ethiopian Tigrigna Music by G O L A G U L 4 years ago 6 minutes, 17 seconds 15,326 views",G O L A G U L,15326,15332,6
213,"Desaley Mengstu - Hafti Monaliza (Official Music Video) New Ethiopian Tigrigna Music by G O L A G U L 4 years ago 7 minutes, 9 seconds 10,397 views",G O L A G U L,10397,10401,4
214,"Kidane & Haftom - Mamana (Official Music Video) New Ethiopian Tigrigna Music by G O L A G U L 4 years ago 6 minutes, 18 seconds 13,747 views",G O L A G U L,13747,13748,1
215,"Metsae Gebrekidan - Weledo Terekebwa (Official Music Video) New Tigrigna Music by G O L A G U L 5 years ago 5 minutes, 6 seconds 46,868 views",G O L A G U L,46868,46879,11
216,"Temtu Gebrehiwet - Weyney (Official Music Video) New Ethiopian Tigrigna Music by G O L A G U L 5 years ago 7 minutes, 36 seconds 67,459 views",G O L A G U L,67459,67522,63
217,"Binyam Yemane - Jeganu (Official Music Video) New Ethiopian Tigrigna Music by G O L A G U L 5 years ago 6 minutes 29,833 views",G O L A G U L,29833,29869,36
218,"Teklay Berhe - Nienay'ndo Niagame (Official Music Video) New Ethiopian Tigrigna Music 2016 by G O L A G U L 5 years ago 7 minutes, 10 seconds 152,346 views",G O L A G U L,152346,153225,879
219,"Yemane (Wedi Afro)  &  Kiros -  ( Kuhilye (Official Music Video) New Ethiopian Tigrigna Music 2016 by G O L A G U L 5 years ago 5 minutes, 48 seconds 29,862 views",G O L A G U L,29862,29888,26
220,"New Ethiopian Tigrigna Music 2016 Tesfealem Atsbeha - Hagerey by G O L A G U L 5 years ago 5 minutes, 48 seconds 6,141 views",G O L A G U L,6141,6145,4
221,"New Ethiopian Tigrigna Music 2016 -Teshelalemi / ተሸላለሚ by G O L A G U L 5 years ago 5 minutes, 11 seconds 89,450 views",G O L A G U L,89450,89464,14
222,"Ashenafi Birhane - KEYDA /ከይዳ New Ethiopian Music 2016 by G O L A G U L 5 years ago 5 minutes, 23 seconds 8,416 views",G O L A G U L,8416,8425,9
223,"New Ethiopian Music Aba nedi (lil pac) - yene gagari by G O L A G U L 6 years ago 3 minutes, 32 seconds 2,670 views",G O L A G U L,2670,2670,0
224,"Mtslal Gidey & Yitbarek Mesfin - Tinbitawit Elet New Ethiopian Tigrigna Music 2016 by G O L A G U L 6 years ago 6 minutes, 4 seconds 7,821 views",G O L A G U L,7821,7824,3
225,"Tesfealem G/slassie - Genzeb #ገንዘብ# New Ethiopian Tigrigna Music 2016 by G O L A G U L 6 years ago 6 minutes, 10 seconds 23,842 views",G O L A G U L,23842,23886,44
226,"Gezae Fitwi & Haben Fantay - Waero Tigray #ዋዕሮ ትግራይ# New Tigrigna Music 2016 by G O L A G U L 6 years ago 5 minutes, 11 seconds 11,967 views",G O L A G U L,11967,11981,14
227,"Yapi Mapi - Beautiful New Ethiopian Music 2016 by G O L A G U L 6 years ago 4 minutes, 30 seconds 33,642 views",G O L A G U L,33642,33673,31
228,"New Tigrigna Music 2016 - Mehari kiros ''NIYATEY'' by G O L A G U L 6 years ago 4 minutes, 23 seconds 2,507 views",G O L A G U L,2507,2509,2
229,"New Tigrigna Music - Wezef Gidena - edley by G O L A G U L 6 years ago 4 minutes, 31 seconds 34,624 views",G O L A G U L,34624,34628,4
230,"New Tigrigna Music - Sntayehu Molla - Hagerey by G O L A G U L 6 years ago 6 minutes, 9 seconds 4,283 views",G O L A G U L,4283,4283,0
231,"New Tigrigna Music 2016 - Kalayu G/her - Desdes by G O L A G U L 6 years ago 6 minutes, 14 seconds 110,095 views",G O L A G U L,110095,110163,68
232,"New Tigrigna Music - Kidist Birhane #milat Lbey# by G O L A G U L 6 years ago 5 minutes, 36 seconds 65,955 views",G O L A G U L,65955,65973,18
233,"Spa - Natural Spring water by G O L A G U L 6 years ago 1 minute, 23 seconds 925 views",G O L A G U L,925,925,0
234,"New Ethiopian Tigrigna Music Dejen & Selam Ruhu Aykonen ርሑቕ ኣይኮነን by G O L A G U L 6 years ago 6 minutes, 5 seconds 16,451 views",G O L A G U L,16451,16462,11
235,"New Tigrigna Music 2015 Abreham Haftu   Akieluki ኣኽኢሉኪ by G O L A G U L 6 years ago 6 minutes, 21 seconds 4,893 views",G O L A G U L,4893,4895,2
236,"New Tigrigna Traditional Music 2015 Awetash Fitiwi #Shnuney# ሽኑነይ by G O L A G U L 6 years ago 5 minutes, 50 seconds 36,452 views",G O L A G U L,36452,36537,85
237,"New Tigrigna Music 2015 Rezene Teame #RAHRHI# ራህርሂ by G O L A G U L 6 years ago 6 minutes, 24 seconds 261,387 views",G O L A G U L,261387,262599,1212
238,"Thank you - Yapi mapi Meles Tribute  Song by G O L A G U L 6 years ago 6 minutes, 42 seconds 1,576 views",G O L A G U L,1576,1583,7
239,"Neglect - rahwa addis tesfay by G O L A G U L 6 years ago 2 minutes, 51 seconds 1,371 views",G O L A G U L,1371,1371,0
240,"On Track By Rahwa Addis Tesfay by G O L A G U L 6 years ago 1 minute, 27 seconds 2,303 views",G O L A G U L,2303,2304,1
241,"Winta Ataklti ft.  Yodit Muruts #Hagerey#  New Ethiopian music 2015 by G O L A G U L 6 years ago 5 minutes, 38 seconds 7,569 views",G O L A G U L,7569,7572,3
242,"Gzachew Solomon #Weni# ወኒ (NEW TRADITINAL TIGRIGNA MUSIC 2015) by G O L A G U L 6 years ago 5 minutes, 23 seconds 48,007 views",G O L A G U L,48007,48047,40
243,"Aregawi G/her  #Bizey seb# ብዘይ ሰብ (NEW TRADITIONAL TIGRIGNA MUSIC 2015)Bahlawi by G O L A G U L 6 years ago 6 minutes, 49 seconds 1,577,785 views",G O L A G U L,1577785,1587518,9733
244,"Fitawrari Kibromma # Ab yelakat # ኣብ የላካት by G O L A G U L 6 years ago 4 minutes, 18 seconds 3,235 views",G O L A G U L,3235,3238,3
245,"Desta Berhe ""Chaw Chaw"" ቻው ቻው New Traditional Tigrigna Music 2015 by G O L A G U L 6 years ago 6 minutes, 25 seconds 48,431 views",G O L A G U L,48431,48453,22
246,"dawit nega /damena / #tsehay tsome arbea# ፀሓይ ጶም ኣርበዓ by G O L A G U L 6 years ago 6 minutes, 8 seconds 18,814 views",G O L A G U L,18814,18817,3
247,"Amharic Film Trailer ''Marqueza'' ማርኬዛ by G O L A G U L 7 years ago 1 minute, 58 seconds 4,295 views",G O L A G U L,4295,4296,1
248,"Dawi Nega /Deamena/  #Gutena# /New Tigrigna Music 2015/ by G O L A G U L 7 years ago 4 minutes, 24 seconds 31,505 views",G O L A G U L,31505,31507,2
249,"Solomon Ykunoamlak #ALMAZ# New Tigrigna Music 2015 by G O L A G U L 7 years ago 5 minutes, 47 seconds 176,750 views",G O L A G U L,176750,176843,93
250,"Tesfay Gidey ''Salakaye'' ሳላካየ New Tigrigna Music 2015 by G O L A G U L 7 years ago 6 minutes, 36 seconds 95,264 views",G O L A G U L,95264,95346,82
251,"New Traditional  Tigrigna Music 2015 ''Hileley'' Selam Kelelom by G O L A G U L 7 years ago 5 minutes, 18 seconds 56,677 views",G O L A G U L,56677,56682,5
252,"HAGRE yapi Mapi Ft. dawit nega Ethiopian Music 2015 by G O L A G U L 7 years ago 4 minutes, 10 seconds 68,670 views",G O L A G U L,68670,68697,27
253,"New Tigrigna Music 2015 ውቅብተይ ""Wukbtey"" Saymon Haile by G O L A G U L 7 years ago 3 minutes, 23 seconds 32,066 views",G O L A G U L,32066,32070,4
254,"New Tigrigna Music 2015 ለካቲት ንዓና by G O L A G U L 7 years ago 6 minutes, 7 seconds 36,643 views",G O L A G U L,36643,36647,4
255,"Goyteom Tamrat (fiyona) #ኣይእዘዝን 'ዩ ፍቅሪ#Tigrigna Music New 2015 by G O L A G U L 7 years ago 4 minutes, 56 seconds 140,445 views",G O L A G U L,140445,140470,25
256,"New Tigrigna Music 2015 ''Keynmano'' Goiteom Weldegerima by G O L A G U L 7 years ago 6 minutes, 4 seconds 71,453 views",G O L A G U L,71453,71454,1
257,"''Entay Kabseley'' Awetash Ftiwi Best Tigrigna Music by G O L A G U L 7 years ago 6 minutes, 47 seconds 17,985 views",G O L A G U L,17985,18082,97
258,"New Tigrigna music ''ምስ ወዲ  ሩባይ'' Gidey Tesfay by G O L A G U L 7 years ago 6 minutes, 35 seconds 37,706 views",G O L A G U L,37706,37745,39
259,"New Tigrigna Music Girmay G/hiwet by G O L A G U L 7 years ago 6 minutes, 7 seconds 16,103 views",G O L A G U L,16103,16118,15
260,"Tigrigna Music  #ኣቲ ወይዘሮ# atiweyzero Tsegalul H/mariam by G O L A G U L 7 years ago 5 minutes, 28 seconds 28,008 views",G O L A G U L,28008,28037,29
261,"New Traditional Tigrigna Music #ኣውርስ# Girmay G/hiwet by G O L A G U L 7 years ago 5 minutes, 6 seconds 16,274 views",G O L A G U L,16274,16281,7
262,"Winta Birhane ''Zreaye Aynu Ybrah'' ዝረኣየ ዓይኑ ይብራህ by G O L A G U L 7 years ago 5 minutes, 44 seconds 36,979 views",G O L A G U L,36979,37050,71
263,"Yemane G/tsadkan '' Ykunelki'' New tigrigna music by G O L A G U L 7 years ago 6 minutes, 32 seconds 5,802 views",G O L A G U L,5802,5802,0
264,"Kiros Girmay  ''Genet Adom'' ገነት ኤዶም New Tigrigna  Traditiona music by G O L A G U L 7 years ago 6 minutes, 56 seconds 5,948 views",G O L A G U L,5948,5949,1
265,"Ftsum Hagos /weyley weyley/ New Tigrigna Music ''Tefelalina dina'' by G O L A G U L 7 years ago 4 minutes, 16 seconds 3,994 views",G O L A G U L,3994,3998,4
266,"New Ethiopian Traditional Music by G O L A G U L 7 years ago 5 minutes, 24 seconds 19,021 views",G O L A G U L,19021,19024,3
267,"New Ethiopian Traditional tigrigna Music ''muzey'' by G O L A G U L 7 years ago 5 minutes, 23 seconds 23,664 views",G O L A G U L,23664,23667,3
268,"New Tigrigna Music 2014 ''Smeru'' Solomon Ykunoamlak by G O L A G U L 7 years ago 6 minutes, 49 seconds 58,783 views",G O L A G U L,58783,58833,50
269,"Celebration Ashenda by G O L A G U L 7 years ago 3 minutes, 26 seconds 9,396 views",G O L A G U L,9396,9400,4
270,"New Traditional  Tigrigna Music 2014 ደሞኒ by G O L A G U L 7 years ago 6 minutes, 11 seconds 174,092 views",G O L A G U L,174092,174131,39
271,"New Tigrigna Music 2014 ''Shkorina'' ሽኮሪና by G O L A G U L 7 years ago 6 minutes, 21 seconds 19,932 views",G O L A G U L,19932,19942,10
272,"Solomon Bayre /Wedi Bayre/ New Tigrigna Music 2014 ''Beynki nie'' በይንኺ ንዒ by G O L A G U L 7 years ago 5 minutes, 20 seconds 690,752 views",G O L A G U L,690752,692615,1863
